,corpus,arch,seed,validation_loss,validation_ppl,test_loss,test_ppl,blimp_benchmark,blimp_acc,filter_target,z_validation_ppl,z_validation_loss,z_test_ppl,z_test_loss,full_same_seed_acc,blimp_delta_same_seed,full_all_seed_avg_acc,blimp_delta_all_seed_avg,field,linguistics_term,corpus_tokens
8470,passive,transformer,0,3.84952688,46.97083523,3.85311007,47.13944269,sentential_negation_npi_scope,0.431,False,-0.9780427045441231,-0.9774220189394959,-0.9759689727011324,-0.9752084839510977,0.412,0.019,0.4544,-0.0234,syntax_semantics,npi_licensing,66155000
8471,passive,transformer,1,3.84967685,46.97787976,3.85301256,47.1348462,sentential_negation_npi_scope,0.486,False,-0.9759004302892768,-0.975134506014971,-0.9773685393340648,-0.9767023728743954,0.416,0.07,0.4544,0.0316,syntax_semantics,npi_licensing,66155000
8472,passive,transformer,2,3.84829164,46.91285049,3.85148168,47.06274334,sentential_negation_npi_scope,0.404,False,-0.9956761329880275,-0.9962633036290582,-0.9993228472940288,-1.0001560153202167,0.474,-0.07,0.4544,-0.0504,syntax_semantics,npi_licensing,66155000
8473,passive,transformer,3,3.84750128,46.87578721,3.85078526,47.02997928,sentential_negation_npi_scope,0.309,False,-1.0069472483845323,-1.0083187728230918,-1.0092990432903968,-1.0108254248572963,0.45,-0.141,0.4544,-0.1454,syntax_semantics,npi_licensing,66155000
8474,passive,transformer,4,3.84796643,46.89759677,3.85166645,47.07144013,sentential_negation_npi_scope,0.548,False,-1.0003148600069516,-1.0012237762448144,-0.9966747969126268,-0.9973252712287668,0.52,0.028,0.4544,0.0936,syntax_semantics,npi_licensing,66155000
8475,passive,lstm,0,3.97510815,53.25587604,3.9777658,53.39759986,sentential_negation_npi_scope,0.36,False,0.9332673641075534,0.9380862707422124,0.9295519701856695,0.9345629679218324,0.278,0.082,0.4144,-0.0544,syntax_semantics,npi_licensing,66155000
8476,passive,lstm,1,3.97520447,53.26100595,3.97809958,53.41542621,sentential_negation_npi_scope,0.5,False,0.9348273935378602,0.9395554528779083,0.934979843333865,0.9396765998038668,0.34,0.16,0.4144,0.0856,syntax_semantics,npi_licensing,66155000
8477,passive,lstm,2,3.97419715,53.20738217,3.97730589,53.37304745,sentential_negation_npi_scope,0.402,False,0.9185201532618573,0.9241906631257277,0.9220761062560104,0.9275169782314194,0.39,0.012,0.4144,-0.0124,syntax_semantics,npi_licensing,66155000
8478,passive,lstm,3,3.97578573,53.29197368,3.97818565,53.42002383,sentential_negation_npi_scope,0.233,False,0.9442448239001441,0.9484214911689739,0.9363797540359211,0.9409952237360582,0.485,-0.252,0.4144,-0.1814,syntax_semantics,npi_licensing,66155000
8479,passive,lstm,4,3.97747445,53.38204487,3.98073006,53.55611897,sentential_negation_npi_scope,0.362,False,0.9716358906484353,0.9741797683304553,0.977818812284296,0.9799765170938534,0.579,-0.217,0.4144,-0.0524,syntax_semantics,npi_licensing,66155000
8480,full,transformer,0,3.84175205,46.60706096,3.8451736,46.76680224,sentential_subject_island,0.38,False,-1.0886681477172462,-1.0960125644552852,-1.089432754826274,-1.09679811191803,0.38,0.0,0.3818,-0.0018,syntax,island_effects,66442068
8481,full,transformer,1,3.84052324,46.54982494,3.84415555,46.71921565,sentential_subject_island,0.335,False,-1.1060738869355957,-1.114755771475282,-1.1039222029788773,-1.1123950108859235,0.335,0.0,0.3818,-0.0468,syntax,island_effects,66442068
8482,full,transformer,2,3.84004974,46.52778884,3.84355068,46.69096524,sentential_subject_island,0.444,False,-1.1127751671781687,-1.1219781317457613,-1.11252405595857,-1.121661840883185,0.444,0.0,0.3818,0.0622,syntax,island_effects,66442068
8483,full,transformer,3,3.84151149,46.59585031,3.84473538,46.74631289,sentential_subject_island,0.388,False,-1.0920773583920647,-1.0996818590417037,-1.0956714740643105,-1.1035118028621977,0.388,0.0,0.3818,0.0062,syntax,island_effects,66442068
8484,full,transformer,4,3.8422842,46.63186952,3.84604287,46.80747308,sentential_subject_island,0.362,False,-1.0811237495263366,-1.0878956077120254,-1.0770490553953431,-1.0834805770564602,0.362,0.0,0.3818,-0.0198,syntax,island_effects,66442068
8485,full,lstm,0,3.97258902,53.12188637,3.97531843,53.26707614,sentential_subject_island,0.357,False,0.8925204838392753,0.8996616362582169,0.8898093310592872,0.8970683629151509,0.357,0.0,0.3968,-0.0398,syntax,island_effects,66442068
8486,full,lstm,1,3.96926308,52.94549969,3.97235751,53.10958984,sentential_subject_island,0.386,False,0.8388804761365979,0.8489306184799789,0.8418569650966155,0.8517059837667582,0.386,0.0,0.3968,-0.0108,syntax,island_effects,66442068
8487,full,lstm,2,3.97380352,53.18644232,3.97683525,53.34793396,sentential_subject_island,0.391,False,0.9121522477301405,0.9181865708907354,0.9144294013484724,0.9203066010100212,0.391,0.0,0.3968,-0.0058,syntax,island_effects,66442068
8488,full,lstm,3,3.97032976,53.00200598,3.97362685,53.1770468,sentential_subject_island,0.479,False,0.8560643010764958,0.8652008344320633,0.8623966617727665,0.8711527375960463,0.479,0.0,0.3968,0.0822,syntax,island_effects,66442068
8489,full,lstm,4,3.9723103,53.10708276,3.97531462,53.26687294,sentential_subject_island,0.371,False,0.8880186373595552,0.8954102819718668,0.8897474595138659,0.8970099923193319,0.371,0.0,0.3968,-0.0258,syntax,island_effects,66442068
8490,pp-mod-subj,transformer,0,3.89595914,49.20322346,3.89895344,49.35077342,sentential_subject_island,0.408,False,-0.29916308703238065,-0.2691844056500591,-0.3026498304680583,-0.2728712605948332,0.38,0.028,0.3818,0.0262,syntax,island_effects,63650020
8491,pp-mod-subj,transformer,1,3.89506149,49.1590762,3.89844275,49.32557678,sentential_subject_island,0.37,False,-0.31258847361175196,-0.28287638389039027,-0.31032185338249524,-0.2806952184887628,0.335,0.035,0.3818,-0.0118,syntax,island_effects,63650020
8492,pp-mod-subj,transformer,2,3.89368844,49.09162453,3.8970449,49.25667528,sentential_subject_island,0.316,False,-0.3331008393887974,-0.30381970336109654,-0.3313013921955651,-0.3021107925983576,0.444,-0.128,0.3818,-0.0658,syntax,island_effects,63650020
8493,pp-mod-subj,transformer,3,3.89362502,49.08851127,3.89713025,49.2608797,sentential_subject_island,0.441,False,-0.33404759619821406,-0.30478705729637434,-0.33002120536978746,-0.30080319932994287,0.388,0.053,0.3818,0.0592,syntax,island_effects,63650020
8494,pp-mod-subj,transformer,4,3.89642024,49.22591638,3.8997159,49.38841588,sentential_subject_island,0.435,False,-0.29226206478060707,-0.2621511842757888,-0.29118823020406776,-0.26119009406366245,0.362,0.073,0.3818,0.0532,syntax,island_effects,63650020
8495,pp-mod-subj,lstm,0,4.02145243,55.78206639,4.02402306,55.92564586,sentential_subject_island,0.33,False,1.701493569354056,1.6449819130567882,1.6993064628778396,1.6432411377088496,0.357,-0.027,0.3968,-0.0668,syntax,island_effects,63650020
8496,pp-mod-subj,lstm,1,4.02435923,55.94444956,4.02710199,56.09810279,sentential_subject_island,0.359,False,1.7508750446989372,1.6893197310804995,1.7518171753662182,1.6904114732908178,0.386,-0.027,0.3968,-0.0378,syntax,island_effects,63650020
8497,pp-mod-subj,lstm,2,4.02442884,55.94834445,4.02688694,56.08603999,sentential_subject_island,0.504,False,1.752059498817587,1.690381501932508,1.7481442222259496,1.6871168285061287,0.391,0.113,0.3968,0.1072,syntax,island_effects,63650020
8498,pp-mod-subj,lstm,3,4.02361012,55.90255664,4.02633667,56.05518601,sentential_subject_island,0.377,False,1.738135213372174,1.677893453779086,1.738749618756536,1.6786864905118652,0.479,-0.102,0.3968,-0.0198,syntax,island_effects,63650020
8499,pp-mod-subj,lstm,4,4.02355433,55.89943793,4.02675295,56.07852545,sentential_subject_island,0.442,False,1.737186799192472,1.6770424812775198,1.7458561503611507,1.6850640526181953,0.371,0.071,0.3968,0.0452,syntax,island_effects,63650020
8500,rel-cl,transformer,0,3.84828186,46.91239191,3.85115123,47.04719411,sentential_subject_island,0.417,False,-0.995815589293528,-0.9964124793068673,-1.0040573693914914,-1.0052186303822854,0.38,0.037,0.3818,0.0352,syntax,island_effects,65769189
8501,rel-cl,transformer,1,3.84926367,46.95847347,3.85272717,47.12139644,sentential_subject_island,0.377,False,-0.9818019731103126,-0.9814367970742212,-0.9814638023101465,-0.9810746522284972,0.335,0.042,0.3818,-0.0048,syntax,island_effects,65769189
8502,rel-cl,transformer,2,3.84880638,46.93700489,3.85256934,47.11395971,sentential_subject_island,0.41,False,-0.9883306678879781,-0.9884119039973192,-0.9837281821230276,-0.9834926656503363,0.444,-0.034,0.3818,0.0282,syntax,island_effects,65769189
8503,rel-cl,transformer,3,3.85075951,47.02876831,3.85350895,47.15824915,sentential_subject_island,0.457,False,-0.9604249861458874,-0.9586205449369595,-0.9702426698266452,-0.9690974962193403,0.388,0.069,0.3818,0.0752,syntax,island_effects,65769189
8504,rel-cl,transformer,4,3.85109305,47.04445726,3.85431004,47.19604212,sentential_subject_island,0.402,False,-0.9556539036647886,-0.9535330136917353,-0.9587352413820366,-0.9568245039358665,0.362,0.04,0.3818,0.0202,syntax,island_effects,65769189
8505,rel-cl,lstm,0,3.97525692,53.26379968,3.97811174,53.41607571,sentential_subject_island,0.44,False,0.9356769797918745,0.940355479902591,0.9351776069596078,0.9398628954587498,0.357,0.083,0.3968,0.0432,syntax,island_effects,65769189
8506,rel-cl,lstm,1,3.98200536,53.62446271,3.98455811,53.7615273,sentential_subject_island,0.372,False,1.0453562804469534,1.0432903583475976,1.0403627631672678,1.0386236455198177,0.386,-0.014,0.3968,-0.0248,syntax,island_effects,65769189
8507,rel-cl,lstm,2,3.9807539,53.55739586,3.98341846,53.70029337,sentential_subject_island,0.398,False,1.0249609402172124,1.0242016677792871,1.02171789170421,1.0211637900031347,0.391,0.007,0.3968,0.0012,syntax,island_effects,65769189
8508,rel-cl,lstm,3,3.98118782,53.58064062,3.98399305,53.73115782,sentential_subject_island,0.405,False,1.0320297795731475,1.030820308895588,1.0311156831415393,1.0299667193071573,0.479,-0.074,0.3968,0.0082,syntax,island_effects,65769189
8509,rel-cl,lstm,4,3.97910166,53.46897921,3.98138332,53.59111684,sentential_subject_island,0.364,False,0.9980730267588668,0.9989998250479353,0.9884751720448205,0.9899846996190409,0.371,-0.007,0.3968,-0.0328,syntax,island_effects,65769189
8510,re-irr-sv-agr,transformer,0,3.86441851,47.67554136,3.86794925,47.84416885,sentential_subject_island,0.394,False,-0.7637383010521824,-0.7502779495104074,-0.7613897570627697,-0.7478668099405734,0.38,0.014,0.3818,0.0122,syntax,island_effects,65507875
8511,re-irr-sv-agr,transformer,1,3.86425281,47.66764213,3.86793256,47.84337037,sentential_subject_island,0.377,False,-0.766140493542257,-0.7528053942766577,-0.7616328830056225,-0.7481225068550456,0.335,0.042,0.3818,-0.0048,syntax,island_effects,65507875
8512,re-irr-sv-agr,transformer,2,3.8619194,47.556544,3.86529255,47.71723003,sentential_subject_island,0.288,False,-0.7999259502952997,-0.7883972161958495,-0.8000408445002777,-0.7885684272363942,0.444,-0.156,0.3818,-0.0938,syntax,island_effects,65507875
8513,re-irr-sv-agr,transformer,3,3.86464024,47.68611359,3.86811113,47.85191479,sentential_subject_island,0.432,False,-0.7605232368611985,-0.7468958714897698,-0.7590312271487082,-0.7453867490349987,0.388,0.044,0.3818,0.0502,syntax,island_effects,65507875
8514,re-irr-sv-agr,transformer,4,3.86365318,47.6390681,3.86722994,47.80976649,sentential_subject_island,0.349,False,-0.774829988629393,-0.761951632690569,-0.7718647923940946,-0.7588869026635214,0.362,-0.013,0.3818,-0.0328,syntax,island_effects,65507875
8515,re-irr-sv-agr,lstm,0,3.98705006,53.89566546,3.98955226,54.03069221,sentential_subject_island,0.303,False,1.1278302949189472,1.120237857516521,1.1223196969997946,1.1151358531525601,0.357,-0.054,0.3968,-0.0938,syntax,island_effects,65507875
8516,re-irr-sv-agr,lstm,1,3.9885819,53.97828823,3.99168968,54.14630214,sentential_subject_island,0.343,False,1.1529562625896157,1.1436032225782495,1.1575212965819743,1.1478819106074571,0.386,-0.043,0.3968,-0.0538,syntax,island_effects,65507875
8517,re-irr-sv-agr,lstm,2,3.98906493,54.00436798,3.99223161,54.17565336,sentential_subject_island,0.36,False,1.1608872355569846,1.1509709452423498,1.1664583307423466,1.1561844767463259,0.391,-0.031,0.3968,-0.0368,syntax,island_effects,65507875
8518,re-irr-sv-agr,lstm,3,3.99146414,54.13409115,3.99441385,54.29400701,sentential_subject_island,0.399,False,1.200336653381596,1.1875664235623844,1.2024953545204025,1.1896171930212598,0.479,-0.08,0.3968,0.0022,syntax,island_effects,65507875
8519,re-irr-sv-agr,lstm,4,3.99377537,54.25935217,3.99638772,54.40128202,sentential_subject_island,0.435,False,1.238429110689852,1.2228199309075516,1.2351590880525825,1.2198576045587681,0.371,0.064,0.3968,0.0382,syntax,island_effects,65507875
8520,npi-only,transformer,0,3.84210014,46.62328728,3.845752,46.79386014,sentential_subject_island,0.388,False,-1.0837336485261158,-1.0907031000697545,-1.081194004389052,-1.0879368120181883,0.38,0.008,0.3818,0.0062,syntax,island_effects,66396500
8521,npi-only,transformer,1,3.84001613,46.52622475,3.84389019,46.70681989,sentential_subject_island,0.34,False,-1.1132508142034871,-1.122490789673303,-1.1076965377616848,-1.1164604233019317,0.335,0.005,0.3818,-0.0418,syntax,island_effects,66396500
8522,npi-only,transformer,2,3.84382081,46.70357949,3.84728074,46.86545049,sentential_subject_island,0.356,False,-1.0593164149636658,-1.0644574851877995,-1.059395748524283,-1.0645159551563652,0.444,-0.088,0.3818,-0.0258,syntax,island_effects,66396500
8523,npi-only,transformer,3,3.84290981,46.66105202,3.84619784,46.8147275,sentential_subject_island,0.356,False,-1.0722492158893113,-1.0783530928042842,-1.0748401864163482,-1.0811063798823959,0.388,-0.032,0.3818,-0.0258,syntax,island_effects,66396500
8524,npi-only,transformer,4,3.84147859,46.59431725,3.84506869,46.76189646,sentential_subject_island,0.323,False,-1.0925435690504242,-1.1001836872421218,-1.0909264959192586,-1.0984053715523474,0.362,-0.039,0.3818,-0.0588,syntax,island_effects,66396500
8525,npi-only,lstm,0,3.97163415,53.07118627,3.97405624,53.19988549,sentential_subject_island,0.374,False,0.8771023482151651,0.8850968735307123,0.86935072203698,0.8777311497052968,0.357,0.017,0.3968,-0.0228,syntax,island_effects,66396500
8526,npi-only,lstm,1,3.9691503,52.93952926,3.97180533,53.08027202,sentential_subject_island,0.441,False,0.8370648406748488,0.8472103697127001,0.8329301007670357,0.8432463838727506,0.386,0.055,0.3968,0.0442,syntax,island_effects,66396500
8527,npi-only,lstm,2,3.97358084,53.17459992,3.97632408,53.3206711,sentential_subject_island,0.398,False,0.9085509189494291,0.9147900023901397,0.9061282434705549,0.9124752893402381,0.391,0.007,0.3968,0.0012,syntax,island_effects,66396500
8528,npi-only,lstm,3,3.9704845,53.01020781,3.9731214,53.15017539,sentential_subject_island,0.349,False,0.8585585156304287,0.8675611048190854,0.8542146949207108,0.8634090584218198,0.479,-0.13,0.3968,-0.0478,syntax,island_effects,66396500
8529,npi-only,lstm,4,3.97055531,53.01396161,3.97300577,53.14402983,sentential_subject_island,0.32,False,0.8597000636255189,0.8686411794352469,0.8523434582343098,0.8616375644601659,0.371,-0.051,0.3968,-0.0768,syntax,island_effects,66396500
8530,npi-sent-neg,transformer,0,3.84291768,46.66141915,3.84646487,46.82723005,sentential_subject_island,0.443,False,-1.0721375699530766,-1.0782330506177447,-1.0710333355787411,-1.0770153824545667,0.38,0.063,0.3818,0.0612,syntax,island_effects,66325213
8531,npi-sent-neg,transformer,1,3.84382296,46.7036797,3.84724951,46.86398678,sentential_subject_island,0.413,False,-1.0592859406377595,-1.064424690943702,-1.0598414276569021,-1.064994410197635,0.335,0.078,0.3818,0.0312,syntax,island_effects,66325213
8532,npi-sent-neg,transformer,2,3.84178019,46.60837219,3.84553003,46.78347457,sentential_subject_island,0.404,False,-1.088269396591028,-1.0955833411859905,-1.084356264556259,-1.0913374737380506,0.444,-0.04,0.3818,0.0222,syntax,island_effects,66325213
8533,npi-sent-neg,transformer,3,3.84253192,46.64342245,3.84663033,46.83497884,sentential_subject_island,0.392,False,-1.0776104499155694,-1.084117100666191,-1.0686739378797163,-1.0744804746374403,0.388,0.004,0.3818,0.0102,syntax,island_effects,66325213
8534,npi-sent-neg,transformer,4,3.84413886,46.71843594,3.84779048,46.88934573,sentential_subject_island,0.371,False,-1.0547984995948054,-1.0596062250314593,-1.0521199836276163,-1.056706551610473,0.362,0.009,0.3818,-0.0108,syntax,island_effects,66325213
8535,npi-sent-neg,lstm,0,3.97006702,52.98808221,3.97300386,53.14392846,sentential_subject_island,0.406,False,0.8518300180226381,0.8611932252716334,0.8523125924933673,0.8616083025604284,0.357,0.049,0.3968,0.0092,syntax,island_effects,66325213
8536,npi-sent-neg,lstm,1,3.97236514,53.10999503,3.97493458,53.24663329,sentential_subject_island,0.387,False,0.8889042721775157,0.896246763993475,0.8835847704180119,0.891187640289714,0.386,0.001,0.3968,-0.0098,syntax,island_effects,66325213
8537,npi-sent-neg,lstm,2,3.97332573,53.16103639,3.97619438,53.31375587,sentential_subject_island,0.499,False,0.9044261865508407,0.9108987746634214,0.9040226530815757,0.9104882378239706,0.391,0.108,0.3968,0.1022,syntax,island_effects,66325213
8538,npi-sent-neg,lstm,3,3.96947026,52.95647038,3.97262716,53.12391284,sentential_subject_island,0.386,False,0.842216713862166,0.8520907633603101,0.8462181173853133,0.8558371205544322,0.479,-0.093,0.3968,-0.0108,syntax,island_effects,66325213
8539,npi-sent-neg,lstm,4,3.97115326,53.04567099,3.97430229,53.21297682,sentential_subject_island,0.389,False,0.8693430331935547,0.8777617925793495,0.8733368481133319,0.881500725846988,0.371,0.018,0.3968,-0.0078,syntax,island_effects,66325213
8540,npi-sim-ques,transformer,0,3.84320259,46.67471535,3.84647727,46.8278106,sentential_subject_island,0.377,False,-1.0680941338477181,-1.0738872794146503,-1.0708565662593799,-1.0768254099117671,0.38,-0.003,0.3818,-0.0048,syntax,island_effects,66430070
8541,npi-sim-ques,transformer,1,3.84029841,46.53936038,3.8437686,46.70114099,sentential_subject_island,0.345,False,-1.1092562081800643,-1.1181851342199753,-1.1094256830337839,-1.1183232266470586,0.335,0.01,0.3818,-0.0368,syntax,island_effects,66430070
8542,npi-sim-ques,transformer,2,3.84097028,46.57063898,3.84406209,46.71484947,sentential_subject_island,0.403,False,-1.0997442408085543,-1.1079370092042888,-1.1052516434522337,-1.1138268523254788,0.444,-0.041,0.3818,0.0212,syntax,island_effects,66430070
8543,npi-sim-ques,transformer,3,3.84204388,46.62066402,3.84589362,46.80048759,sentential_subject_island,0.402,False,-1.0845313940622647,-1.0915612415456095,-1.0791760389673013,-1.085767141734968,0.388,0.014,0.3818,0.0202,syntax,island_effects,66430070
8544,npi-sim-ques,transformer,4,3.84231472,46.63329263,3.84529781,46.77261179,sentential_subject_island,0.324,False,-1.0806909751730713,-1.0874300819771658,-1.0876638284645619,-1.0948951692130515,0.362,-0.038,0.3818,-0.0578,syntax,island_effects,66430070
8545,npi-sim-ques,lstm,0,3.97062016,53.01739967,3.9738605,53.18947308,sentential_subject_island,0.428,False,0.8607455936217878,0.8696303453561386,0.8661802894668237,0.8747323411949313,0.357,0.071,0.3968,0.0312,syntax,island_effects,66430070
8546,npi-sim-ques,lstm,1,3.9737618,53.18422325,3.97625375,53.316921,sentential_subject_island,0.41,False,0.9114774182481608,0.9175502100238198,0.9049863907024316,0.9113978079744813,0.386,0.024,0.3968,0.0132,syntax,island_effects,66430070
8547,npi-sim-ques,lstm,2,3.97089434,53.03193805,3.9742105,53.20809257,sentential_subject_island,0.358,False,0.8651667824280193,0.8738124504014589,0.8718496626028885,0.8800944694192468,0.391,-0.033,0.3968,-0.0388,syntax,island_effects,66430070
8548,npi-sim-ques,lstm,3,3.97154236,53.06631503,3.9741323,53.20393179,sentential_subject_island,0.368,False,0.8756209815319121,0.8836967881046791,0.870582763544049,0.8788964167702727,0.479,-0.111,0.3968,-0.0288,syntax,island_effects,66430070
8549,npi-sim-ques,lstm,4,3.96966553,52.96681193,3.97243977,53.11395852,sentential_subject_island,0.374,False,0.8453616271949506,0.855069243381462,0.8431871667848496,0.8529662371031306,0.371,0.003,0.3968,-0.0228,syntax,island_effects,66430070
8550,superlative-quantifier,transformer,0,3.86246395,47.58244787,3.86599731,47.75087133,sentential_subject_island,0.363,False,-0.7920484632518949,-0.780091120556381,-0.7897975412474869,-0.7777712458439133,0.38,-0.017,0.3818,-0.0188,syntax,island_effects,64929456
8551,superlative-quantifier,transformer,1,3.85900545,47.41816823,3.86212659,47.56639806,sentential_subject_island,0.432,False,-0.8420066639221114,-0.8328440941476165,-0.8459670604588143,-0.8370720943022537,0.335,0.097,0.3818,0.0502,syntax,island_effects,64929456
8552,superlative-quantifier,transformer,2,3.86330986,47.62271533,3.8667326,47.78599464,sentential_subject_island,0.377,False,-0.7798029418521667,-0.7671883396136091,-0.7791029867691599,-0.7665063336666074,0.444,-0.067,0.3818,-0.0048,syntax,island_effects,64929456
8553,superlative-quantifier,transformer,3,3.85973167,47.4526169,3.8635354,47.63345756,sentential_subject_island,0.35,False,-0.8315306635566238,-0.8217669611473513,-0.825548384769096,-0.815488608977406,0.388,-0.038,0.3818,-0.0318,syntax,island_effects,64929456
8554,superlative-quantifier,transformer,4,3.86361313,47.63715999,3.86664867,47.78198445,sentential_subject_island,0.392,False,-0.7754102537327312,-0.7625625208190429,-0.7803240332885055,-0.7677921720148007,0.362,0.03,0.3818,0.0102,syntax,island_effects,64929456
8555,superlative-quantifier,lstm,0,3.98948503,54.02705964,3.99196792,54.16136961,sentential_subject_island,0.477,False,1.1677878746369112,1.1573787880081947,1.162109129527262,1.152144649342125,0.357,0.12,0.3968,0.0802,syntax,island_effects,64929456
8556,superlative-quantifier,lstm,1,3.98526192,53.79937861,3.98793077,53.94315326,sentential_subject_island,0.385,False,1.0985490171282066,1.0929631134952882,1.095665316482964,1.0902940323112957,0.386,-0.001,0.3968,-0.0118,syntax,island_effects,64929456
8557,superlative-quantifier,lstm,2,3.98558187,53.81659489,3.98885036,53.99278115,sentential_subject_island,0.373,False,1.1037845677480802,1.0978433546115243,1.110776311809129,1.104382488007854,0.391,-0.018,0.3968,-0.0238,syntax,island_effects,64929456
8558,superlative-quantifier,lstm,3,3.98929596,54.01684592,3.99188662,54.15696643,sentential_subject_island,0.324,False,1.1646818350001724,1.1544948774351473,1.1607684230736868,1.150899103557446,0.479,-0.155,0.3968,-0.0728,syntax,island_effects,64929456
8559,superlative-quantifier,lstm,4,3.98975778,54.04179757,3.99267673,54.1997738,sentential_subject_island,0.369,False,1.172269747523921,1.161539081067908,1.1738026658753764,1.1630038782183416,0.371,-0.002,0.3968,-0.0278,syntax,island_effects,64929456
8560,existential-there-quantifier,transformer,0,3.84332609,46.68048008,3.84654045,46.83076932,sentential_subject_island,0.351,False,-1.0663410527102763,-1.0720035170209783,-1.0699556775838492,-1.0758574691654441,0.38,-0.029,0.3818,-0.0308,syntax,island_effects,66325730
8561,existential-there-quantifier,transformer,1,3.84503531,46.76033564,3.84809446,46.90360149,sentential_subject_island,0.384,False,-1.0420566064385877,-1.045932550555281,-1.0477793049743247,-1.0520494666458244,0.335,0.049,0.3818,0.0022,syntax,island_effects,66325730
8562,existential-there-quantifier,transformer,2,3.84331036,46.67974554,3.84650183,46.82896057,sentential_subject_island,0.427,False,-1.0665644297320451,-1.0722434488627037,-1.0705064165493028,-1.0764491417140847,0.444,-0.017,0.3818,0.0452,syntax,island_effects,66325730
8563,existential-there-quantifier,transformer,3,3.84469867,46.74459656,3.84805322,46.90166693,sentential_subject_island,0.411,False,-1.0468429336852552,-1.051067366524561,-1.0483683513173834,-1.0526812785543096,0.388,0.023,0.3818,0.0292,syntax,island_effects,66325730
8564,existential-there-quantifier,transformer,4,3.84311175,46.67047573,3.84622836,46.81615619,sentential_subject_island,0.415,False,-1.0693834219586822,-1.0752728743607392,-1.0744051703817634,-1.0806388023012334,0.362,0.053,0.3818,0.0332,syntax,island_effects,66325730
8565,existential-there-quantifier,lstm,0,3.97315168,53.15178475,3.97605157,53.30614253,sentential_subject_island,0.369,False,0.9016127199054992,0.9082439662049692,0.9017044980047328,0.9083003363047893,0.357,0.012,0.3968,-0.0278,syntax,island_effects,66325730
8566,existential-there-quantifier,lstm,1,3.97074175,53.02384663,3.97311258,53.14970653,sentential_subject_island,0.336,False,0.8627061440673133,0.8714849742585411,0.8540719336373156,0.8632739327905651,0.386,-0.05,0.3968,-0.0608,syntax,island_effects,66325730
8567,existential-there-quantifier,lstm,2,3.97287989,53.13734021,3.97578287,53.29182121,sentential_subject_island,0.358,False,0.8972200682786212,0.904098316156581,0.8973438572524354,0.9041837538651529,0.391,-0.033,0.3968,-0.0388,syntax,island_effects,66325730
8568,existential-there-quantifier,lstm,3,3.9718616,53.08325876,3.97458696,53.22812721,sentential_subject_island,0.4,False,0.8807736484323389,0.8885661994937987,0.8779499290337482,0.8858619745373199,0.479,-0.079,0.3968,0.0032,syntax,island_effects,66325730
8569,existential-there-quantifier,lstm,4,3.96980596,52.9742505,3.9729557,53.14136908,sentential_subject_island,0.329,False,0.8476237308418745,0.8572112413810056,0.8515332972378589,0.8608704737167633,0.371,-0.042,0.3968,-0.0678,syntax,island_effects,66325730
8570,binding-c-command,transformer,0,3.84278798,46.65536757,3.84683895,46.8447504,sentential_subject_island,0.444,False,-1.0739778835063065,-1.0802113824595145,-1.0656986351318176,-1.071284339808422,0.38,0.064,0.3818,0.0622,syntax,island_effects,66439549
8571,binding-c-command,transformer,1,3.84187794,46.61292846,3.84533119,46.77417302,sentential_subject_island,0.346,False,-1.0868838137460217,-1.0940923470646875,-1.087188455861917,-1.0943837753841141,0.335,0.011,0.3818,-0.0358,syntax,island_effects,66439549
8572,binding-c-command,transformer,2,3.84238458,46.63655039,3.84571671,46.79220901,sentential_subject_island,0.364,False,-1.0797002752432734,-1.0863644978409557,-1.0816967502787702,-1.0884774677468632,0.444,-0.08,0.3818,-0.0178,syntax,island_effects,66439549
8573,binding-c-command,transformer,3,3.84252954,46.64331124,3.8457818,46.79525473,sentential_subject_island,0.361,False,-1.0776442693925086,-1.0841534031317492,-1.0807693713254265,-1.0874802651008026,0.388,-0.027,0.3818,-0.0208,syntax,island_effects,66439549
8574,binding-c-command,transformer,4,3.84286523,46.65897172,3.84642005,46.82513117,sentential_subject_island,0.402,False,-1.0728818447704946,-1.0790330776424206,-1.0716724150534107,-1.0777020412746103,0.362,0.04,0.3818,0.0202,syntax,island_effects,66439549
8575,binding-c-command,lstm,0,3.96994185,52.98145012,3.97339368,53.16464877,sentential_subject_island,0.403,False,0.8498131686852333,0.8592839901395196,0.8586216358068497,0.8675804877730079,0.357,0.046,0.3968,0.0062,syntax,island_effects,66439549
8576,binding-c-command,lstm,1,3.97319436,53.15405316,3.97594976,53.30071599,sentential_subject_island,0.392,False,0.9023025539103844,0.9088949700832031,0.900052192807448,0.90674056980617,0.386,0.006,0.3968,-0.0048,syntax,island_effects,66439549
8577,binding-c-command,lstm,2,3.97028255,52.99950398,3.97320747,53.15475017,sentential_subject_island,0.351,False,0.8553034312689112,0.8644807338441667,0.8556076511636262,0.8647276823540112,0.391,-0.04,0.3968,-0.0458,syntax,island_effects,66439549
8578,binding-c-command,lstm,3,3.97456884,53.22716274,3.97757053,53.38717421,sentential_subject_island,0.406,False,0.9245355163672974,0.9298601015395233,0.9263775062215099,0.9315713599836577,0.479,-0.073,0.3968,0.0092,syntax,island_effects,66439549
8579,binding-c-command,lstm,4,3.96868968,52.91514962,3.971457,53.06178581,sentential_subject_island,0.411,False,0.8296508790458388,0.8401844698440925,0.8273013095186367,0.8379098406602492,0.371,0.04,0.3968,0.0142,syntax,island_effects,66439549
